fight_id,event_id,left_fighter_id,left_fighter_name,right_fighter_id,right_fighter_name,winner,winner_name,is_main_event,match,round,time,method,weight_class,referee_id,referee_name
43b7604dd7244cff821823e088b52175,4988fb81f48c41c3bf4c7324fea162c5,9f0201c251a149f69c9a7063caded3b1,Douglas Silva de Andrade,0747fcc1671e4cf7a3ba1d0491019910,Cody Gibson,L,Douglas Silva de Andrade,False,2,3,00:5:00,Decision (Unanimous),Bantamweight,7e95ffd4b00344dc8d79f3868379812e,Mario Yamasaki
ae425ca5da85469f83545602da1a18d0,4988fb81f48c41c3bf4c7324fea162c5,0e6406f0dbb44312b01b600d87ede8a3,Ivan Jorge,f26282094d9e40588d9ece637797f503,Josh Shockley,L,Ivan Jorge,False,1,3,00:5:00,Decision (Unanimous),Lightweight,7e95ffd4b00344dc8d79f3868379812e,Mario Yamasaki
76c765b5c6cf44328ecbbab4a6717390,1d9ea7d0194d4097af2196ea01cb398a,50087110de174a81ba74e273d939228c,Benson Henderson,24aa84106948465ca39bf6d991ba2ca8,Brandon Thatch,L,Benson Henderson,True,10,4,00:3:58,Submission (Rear-Naked Choke),Welterweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
beac5a585da04900b0088bf3167f806e,1d9ea7d0194d4097af2196ea01cb398a,21666e872b8a42918e275b6bc082d880,Max Holloway,b1dc739aa1c24cdfa6c76395ffbf8c32,Cole Miller,L,Max Holloway,False,9,3,00:5:00,Decision (Unanimous),Featherweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
179c274fb44f40879851dc37b476c9b6,1d9ea7d0194d4097af2196ea01cb398a,a6f91d24150d4564bacfae258828f214,Neil Magny,db626b788b524a3aacd04b112b99196c,Kiichi Kunimoto,L,Neil Magny,False,8,3,00:1:22,Submission (Rear-Naked Choke),Welterweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
49dc5c2879084ebfa5a794e5b90f4f51,1d9ea7d0194d4097af2196ea01cb398a,81acefb714f249ac8f44d99e20ccaa5d,Daniel Kelly,781b7f74688a4f728d66a8f8af11d3b8,Patrick Walsh,L,Daniel Kelly,False,7,3,00:5:00,Decision (Unanimous),192lb Catchweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
9b8d8dd192ae44b5a00abd1bbeaf7087,1d9ea7d0194d4097af2196ea01cb398a,cc7bf80abe4643b988a968960c2fbb70,Kevin Lee,c39fc44276a542c1817a493203a7b3dc,Michel Prazeres,L,Kevin Lee,False,6,3,00:5:00,Decision (Unanimous),Lightweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
68430d124b354867bbbef4aa86bfa976,1d9ea7d0194d4097af2196ea01cb398a,66b370e33c5949589bc68d8dc57817d7,Ray Borg,7b58bad6b4eb4c9db8248a7fd0216cde,Chris Kelades,L,Ray Borg,False,5,3,00:2:56,Submission (Kimura),Flyweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
964a6ad6a8b24137be0e6d5191726052,1d9ea7d0194d4097af2196ea01cb398a,1310aa5b8a0f402499a4bd78bbafd83d,Efrain Escudero,bf63fccd983942458af07c1f2379a894,Rodrigo Goiana de Lima,L,Efrain Escudero,False,4,3,00:5:00,Decision (Unanimous),Lightweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
c75e0369d6cb4929b2d896b376bfdc36,1d9ea7d0194d4097af2196ea01cb398a,b323b89d7a73478390c5fda1597640cf,Chas Skelly,f628454bf6a44eb8afe24c369ba9b163,Jim Alers,L,Chas Skelly,False,3,2,00:4:59,TKO (Punches and Knee),Featherweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
4a048e45296840b2a9f81e2eb9ba7806,1d9ea7d0194d4097af2196ea01cb398a,b70cd7d7a8af4abca974a448a6790e3c,Zach Makovsky,396eea45ee934289aded019ddae0a8b0,Tim Elliott,L,Zach Makovsky,False,2,3,00:5:00,Decision (Unanimous),Flyweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
28bbd9a7298f46d2aefcff67c27a5e6c,1d9ea7d0194d4097af2196ea01cb398a,e389974a340b422898ebd86763e2fb89,James Moontasri,3968085d262e4f2789b8762558e6b2f3,Cody Pfister,L,James Moontasri,False,1,2,00:1:49,Submission (Rear-Naked Choke),158lb Catchweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
dfdd7960413b4e769b1386e800ceca24,a5b7efd7f5914010a2d805d227a21f18,550b4866e0a8475aa1c8247650944a15,Anderson Silva,07dc3a1983024e858f6199117323813c,Nick Diaz,D,,True,11,5,00:5:00,No Contest (Overturned by NSAC),Middleweight,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
70525c371e454345a88fab2a2f8a82c5,a5b7efd7f5914010a2d805d227a21f18,8239ac8fe0b1445abadffc9a45c1dee4,Tyron Woodley,ae25c0bcdd814620854ca5b7623872a6,Kelvin Gastelum,L,Tyron Woodley,False,10,3,00:5:00,Decision (Split),180lb Catchweight,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
06fb09068a5a4a9fac41d77e0458c7c9,a5b7efd7f5914010a2d805d227a21f18,d8f7650a19a9481c9a5ca5780e8bddd1,Al Iaquinta,0a7ea84448894ca18f55f90e54d5bd5a,Joe Lauzon,L,Al Iaquinta,False,9,2,00:3:34,TKO (Punches),Lightweight,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
2e01348a835a4c0caf7441f9100f9115,a5b7efd7f5914010a2d805d227a21f18,e7bfda7461bf4c9ba956c76fd8428756,Thales Leites,8ba0ad64db1b4313b65ef20778037fb2,Tim Boetsch,L,Thales Leites,False,8,2,00:3:45,Technical Submission (Arm-Triangle Choke),Middleweight,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
c69395d4671c4ae9862a77d09c0a55f1,a5b7efd7f5914010a2d805d227a21f18,ed8c81d0c4d14a34b94853ef7aec19db,Thiago Alves,ed14b7f6b0934fbcb77006c5cb902ead,Jordan Mein,L,Thiago Alves,False,7,2,00:0:39,KO (Body Kick),Welterweight,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
9329305a79ea457a93b45eccbb9264db,a5b7efd7f5914010a2d805d227a21f18,19b73f43c67049609c380ff7a42cc571,Miesha Tate,acd09ab8091849438d95aaf81997099b,Sara McMann,L,Miesha Tate,False,6,3,00:5:00,Decision (Majority),Bantamweight,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
a0c50f8989a144de850274e4da56b60a,a5b7efd7f5914010a2d805d227a21f18,3b0239eee250434681db635708913916,Derek Brunson,e1ef99681442412bb2d8634d91da1864,Ed Herman,L,Derek Brunson,False,5,1,00:0:36,TKO (Punches),Middleweight,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
0677ffc5ed004674870069f3631d4e52,a5b7efd7f5914010a2d805d227a21f18,5f7d0ebfbc374a19b42232c236dc67b0,John Lineker,ca6bbef6170a4d309f2b616820feead3,Ian McCall,L,John Lineker,False,4,3,00:5:00,Decision (Unanimous),130lb Catchweight,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
ed714f2b9bf04c26a7c52e791ea8129a,a5b7efd7f5914010a2d805d227a21f18,49e8359c35d24bb0bb008c2a42cee834,Rafael Natal,03cd1a563ae7450fb7fe0863e6e91d21,Tom Watson,L,Rafael Natal,False,3,3,00:5:00,Decision (Unanimous),Middleweight,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
aba307c4093349659607417bc3d5e32d,a5b7efd7f5914010a2d805d227a21f18,d74ae7fcd61f42a18a4771b767749d6a,Ildemar Alcantara,01b0d87ce3c246bb9ad9d9c6e28c8228,Richardson Moreira,L,Ildemar Alcantara,False,2,3,00:5:00,Decision (Split),Middleweight,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
4a969127bb9e49799497534c069ef174,a5b7efd7f5914010a2d805d227a21f18,e75a9bf7871c47e8b2d6e450c4535407,Thiago Santos,76a1256079ea4580bc3cbfb66dac2563,Andy Enz,L,Thiago Santos,False,1,1,00:1:56,TKO (Punches),Middleweight,2d1bcaf9a15a4fa78da9ef8b264189cc,John McCarthy
4df3e4874e89476a9c7356bb4ef7c9c4,7dd71fbce6cc45cfbab5a4b2cce2ba56,337950f416854c8b8ab2c7680e880efa,Anthony Johnson,a62d2f370b4842939c12d85749af3832,Alexander Gustafsson,L,Anthony Johnson,True,12,1,00:2:15,TKO (Punches),Light Heavyweight,45a3e1bf542d4832b9fe4d27293e6198,Marc Goddard
200cac3eb695412e93dd6b75871bedc6,7dd71fbce6cc45cfbab5a4b2cce2ba56,aa0cae0dee91445a847acbbbc4d02b65,Gegard Mousasi,c323145aaf01408d9d949e59fbbce092,Dan Henderson,L,Gegard Mousasi,False,11,1,00:1:10,TKO (Punches),Light Heavyweight,45a3e1bf542d4832b9fe4d27293e6198,Marc Goddard
8f2a911e1424407a89314c4846f05c0b,7dd71fbce6cc45cfbab5a4b2cce2ba56,51ac863f21724392a70f7bd77fc3a3ed,Ryan Bader,4d53802ecee5479b90a550e681bacfd5,Phil Davis,L,Ryan Bader,False,10,3,00:5:00,Decision (Split),Light Heavyweight,45a3e1bf542d4832b9fe4d27293e6198,Marc Goddard
6e9c55decaed46d39d191dc2fdc9ac49,7dd71fbce6cc45cfbab5a4b2cce2ba56,4f6176d1ea274363b0dfa4619fe383f8,Sam Sicilia,2af1422c641d4f07b8097038d2e3ba18,Akira Corassani,L,Sam Sicilia,False,9,1,00:3:26,KO (Punch),Featherweight,45a3e1bf542d4832b9fe4d27293e6198,Marc Goddard
85c4a8c25b8a474f969732936a0ac046,7dd71fbce6cc45cfbab5a4b2cce2ba56,798f04b9c5d64962bf067b7c64fa24f4,Albert Tumenov,c234cf604ed24ea1868daeaa64b0bd08,Nicholas Musoke,L,Albert Tumenov,False,8,3,00:5:00,Decision (Unanimous),Welterweight,45a3e1bf542d4832b9fe4d27293e6198,Marc Goddard
ebcaa0226ac94a4daed133294b9738d0,7dd71fbce6cc45cfbab5a4b2cce2ba56,489a820b67284cd082312b15f1fce2a3,Kenny Robertson,ec1b0aceb5a546e6be44a1f82c7e3b13,Sultan Aliev,L,Kenny Robertson,False,7,1,00:2:42,KO (Punches),Welterweight,45a3e1bf542d4832b9fe4d27293e6198,Marc Goddard
2bc8072420e148779828cbe1f960d8f8,7dd71fbce6cc45cfbab5a4b2cce2ba56,76456221a6874e939739c509875f931d,Makwan Amirkhani,b8365d3e999f424db15c8fd40e8c7d51,Andy Ogle,L,Makwan Amirkhani,False,6,1,00:0:08,TKO (Flying Knee and Punches),Featherweight,45a3e1bf542d4832b9fe4d27293e6198,Marc Goddard
100b5dbffb814192b9aa45237d3c6fcd,7dd71fbce6cc45cfbab5a4b2cce2ba56,2125c4202932454e8b995543d2776379,Nikita Krylov,f2827c9dca81493c9ca6f9ff1878dd84,Stanislav Nedkov,L,Nikita Krylov,False,5,1,00:1:24,Submission (Guillotine Choke),Light Heavyweight,45a3e1bf542d4832b9fe4d27293e6198,Marc Goddard
e5fab65be9e345b1bea5ad3195d1c207,7dd71fbce6cc45cfbab5a4b2cce2ba56,8600a4da6ce24b3f8695cac57bcbc730,Mairbek Taisumov,b10a4a6fbc3f49fca1286193701db6f0,Anthony Christodoulou,L,Mairbek Taisumov,False,4,2,00:0:38,KO (Punches),Lightweight,45a3e1bf542d4832b9fe4d27293e6198,Marc Goddard
c39b2a5544d649db805d172c3b689b7f,7dd71fbce6cc45cfbab5a4b2cce2ba56,6ebb917022234477bfacc6273fee5288,Mirsad Bektic,62fc1a37fa93443aa2e40c972418e866,Paul Redmond,L,Mirsad Bektic,False,3,3,00:5:00,Decision (Unanimous),149lb Catchweight,45a3e1bf542d4832b9fe4d27293e6198,Marc Goddard
1bae03a2f8864a5695b7428423893591,7dd71fbce6cc45cfbab5a4b2cce2ba56,53e7b84cc6494d3c80279264ff020a67,Viktor Pesta,8db6705965c24993b177c2bde8336995,Konstantin Erokhin,L,Viktor Pesta,False,2,3,00:5:00,Decision (Unanimous),Heavyweight,45a3e1bf542d4832b9fe4d27293e6198,Marc Goddard
babf14916bf048cbbf1b64124eb9708a,7dd71fbce6cc45cfbab5a4b2cce2ba56,770befb625b04fe3af44ef77e5b55d61,Neil Seery,841390b30c7c4360a5e2463f20fb61b0,Christopher Mario Beal,L,Neil Seery,False,1,3,00:5:00,Decision (Unanimous),Flyweight,45a3e1bf542d4832b9fe4d27293e6198,Marc Goddard
1ae323183d22488c8d519fdec39a869e,70bcc2a66b7147cab376e6cb61e0ae29,2840c5ec5c4c493db4dc9a0f1cbba74e,Conor McGregor,62c4ae3ba73644a18fee10057dd4fafb,Dennis Siver,L,Conor McGregor,True,12,2,00:1:54,TKO (Punches),Featherweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
7e71419cdaa64cf3aab5f3533069c83b,70bcc2a66b7147cab376e6cb61e0ae29,32d6914748054e3a9bbccbbacd0f9b9f,Donald Cerrone,50087110de174a81ba74e273d939228c,Benson Henderson,L,Donald Cerrone,False,11,3,00:5:00,Decision (Unanimous),Lightweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
9752591828ea4776899311f1a5b30229,70bcc2a66b7147cab376e6cb61e0ae29,c87ef21f73014345ad9f9f2397c6946a,Uriah Hall,a8475a184f7d4281bb3e8418edf97045,Ron Stallings,L,Uriah Hall,False,10,1,00:3:37,TKO (Doctor Stoppage),Middleweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
35ca4007352a442d8e9d9ab695534cb5,70bcc2a66b7147cab376e6cb61e0ae29,4c32936a0ca345f591ecfa476ece1ba1,Gleison Tibau,80444446348d40799ab3e014a4b54fdf,Norman Parke,L,Gleison Tibau,False,9,3,00:5:00,Decision (Split),Lightweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
7183e4a4af5a4c2ba58ce180a046d382,70bcc2a66b7147cab376e6cb61e0ae29,e496ed80b8a64b61a4b3e0029cc97f54,Cathal Pendred,e4baba99919e4f60aecb9ccccded3c0d,Sean Spencer,L,Cathal Pendred,False,8,3,00:5:00,Decision (Unanimous),Welterweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
5c6b33d723f2453b9818c5d5410678e0,70bcc2a66b7147cab376e6cb61e0ae29,79c6a3b2050e4b03b8fa87a2d5f56e79,Lorenz Larkin,5067f5abf76a4f4abf681c518ef71a71,John Howard,L,Lorenz Larkin,False,7,1,00:2:17,TKO (Punches),Welterweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
eb61566205a34cbfaa69490a4e7f3f54,70bcc2a66b7147cab376e6cb61e0ae29,380ac028841e4067b304bdb70bb3a72d,Chris Wade,4f968142998347469892967a69602b49,Lipeng Zhang,L,Chris Wade,False,6,3,00:5:00,Decision (Unanimous),Welterweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
6919b19b05314391b1198b1a63937fe6,70bcc2a66b7147cab376e6cb61e0ae29,88e4b3aa079e4084abbac63937a90758,Patrick Holohan,ed5e2b368dd948f59f4defc01564ff37,Shane Howell,L,Patrick Holohan,False,5,3,00:5:00,Decision (Unanimous),Flyweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
e423b876daf34a249cfb5da1ff79ade0,70bcc2a66b7147cab376e6cb61e0ae29,65733c5f7bc84c3aaee90318029d9e6e,Johnny Case,d3809060a26b426a923edab6a20c0d45,Frankie Perez,L,Johnny Case,False,4,3,00:1:54,TKO (Punches),Lightweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
238111a771e14c108bd4a184f07388a2,70bcc2a66b7147cab376e6cb61e0ae29,3d2e40f818074ea28195d2747d986485,Charles Rosa,883d5b66bf5f43789f60481c0c82d028,Sean Soriano,L,Charles Rosa,False,3,3,00:4:43,Submission (Brabo Choke),Bantamweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
e39dabcb5a4e465d826b8ad75c91bd2e,70bcc2a66b7147cab376e6cb61e0ae29,75e9465bc7ed4e078da9866e61979198,Sean O'Connell,f46a7e409a5843ca9868bb15a0d929b0,Matt Van Buren,L,Sean O'Connell,False,2,3,00:2:11,TKO (Punches),Light Heavyweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
8d7aec164dbe42f8863e73defe9a1b36,70bcc2a66b7147cab376e6cb61e0ae29,046d04941cc14d19937d6ff39765bfe0,Joby Sanchez,86441202473f4264af5f9d3b309dbfda,Tateki Matsuda,L,Joby Sanchez,False,1,3,00:5:00,Decision (Split),Flyweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
6411b4e7a6c548b494f4b828a2908a53,419cf114c57f4f5fa4641a73cc9cc675,24d7cd4716ab4d72add63829d307f76b,Jon Jones,09f3dd5739cc478ebb0faea02e5cda8e,Daniel Cormier,L,Jon Jones,True,11,5,00:5:00,Decision (Unanimous),Light Heavyweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
6826274c846442e68d2d38961693edeb,419cf114c57f4f5fa4641a73cc9cc675,32d6914748054e3a9bbccbbacd0f9b9f,Donald Cerrone,bdfc065846fc40c38eb8225a0cada10e,Myles Jury,L,Donald Cerrone,False,10,3,00:5:00,Decision (Unanimous),Lightweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
07aa53bd9abf485d924a6e7d5c78e9ea,419cf114c57f4f5fa4641a73cc9cc675,4bcf1506e84f414eb124fc39f7f4c10c,Brad Tavares,a8eae6fab6514989bc856303b1644b77,Nate Marquardt,L,Brad Tavares,False,9,3,00:5:00,Decision (Unanimous),Middleweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
bb4aaae85b7c4f48a5a1f24416f4aa6d,419cf114c57f4f5fa4641a73cc9cc675,5ec2f9e2f0a74422bb63063c41ebb56e,Kyoji Horiguchi,2463dcd8fe27452f8b8e2477f35a60ca,Louis Gaudinot,L,Kyoji Horiguchi,False,8,3,00:5:00,Decision (Unanimous),Flyweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
c20120a313914f14a409afd3d6c77a78,419cf114c57f4f5fa4641a73cc9cc675,e8cde1ff05f747dabc152f430d5975f4,Hector Lombard,01637d63b3db4282b0adee1f87f5e021,Joshua Burkman,D,,False,7,3,00:5:00,No Contest (Overturned by NSAC),Welterweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
5bd7ffb7b75f48f8bb24c8504e28a4cb,419cf114c57f4f5fa4641a73cc9cc675,41fe0e98e5014d0f8f6a9196656dfa34,Paul Felder,f23f13e738ad41d4970f36cf4a673617,Danny Castillo,L,Paul Felder,False,6,2,00:2:09,KO (Spinning Backfist),Lightweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
87c76d1f82ab499494328787d456f41a,419cf114c57f4f5fa4641a73cc9cc675,c8db312e4e2646b49fa66aa510c60b0f,Cody Garbrandt,55d0ad1f35e74db5a0d6723e04a8a770,Marcus Brimage,L,Cody Garbrandt,False,5,3,00:4:50,TKO (Punches),Bantamweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
6ed3a762c69d42ae8772e0c2f09103da,419cf114c57f4f5fa4641a73cc9cc675,a5ac06589bc642c4b553d9ac9d48f43d,Shawn Jordan,a502c91f62e149f3b3eb57437e326775,Jared Cannonier,L,Shawn Jordan,False,4,1,00:2:57,KO (Punches),Heavyweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
d9c2fc83e1bf45258542511ff1241210,419cf114c57f4f5fa4641a73cc9cc675,96785e134fc14693acdbf6124d8d8f1e,Evan Dunham,11e0c0be3a3a4b0f841ed4b1e051fb75,Rodrigo Damm,L,Evan Dunham,False,3,3,00:5:00,Decision (Unanimous),Lightweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
97fbaf4257db4546988a0cc865bea5ca,419cf114c57f4f5fa4641a73cc9cc675,4ba368833c1944b5bb3a3b44664ed010,Omari Akhmedov,50e8df8add1c491cba914ec801793196,Mats Nilsson,L,Omari Akhmedov,False,2,3,00:5:00,Decision (Unanimous),Welterweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
31dc1708e97c480ea1d9cb4bfb472f2e,419cf114c57f4f5fa4641a73cc9cc675,6ff75c0cbd7d4ac4a76c0f6e5e02b40d,Marion Reneau,b4d7e733e9404463bf3544abb2ec5ba4,Alexis Dufresne,L,Marion Reneau,False,1,3,00:5:00,Decision (Unanimous),138lb Catchweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
ea6a2a52c8724363a01a27ac3961068d,2024f5f15d90455a9c66c554cdc059cc,4abdb463f1f7484cba7cc4e5ad5557c0,Lyoto Machida,fb767ae736a94d279be0397b3387930d,C.B. Dollaway,L,Lyoto Machida,True,12,1,00:1:02,TKO (Kick to the Body and Punches),Middleweight,737a9b78e7d14c8997d10fe9a73137a5,Jerin Valel
a932305a4a204dbf9f55aaf64babdc28,2024f5f15d90455a9c66c554cdc059cc,12397bf0eb474ae192eff6a9f61a5297,Renan Barao,5e90c5ddf25f4403ae73c92d4483d221,Mitch Gagnon,L,Renan Barao,False,11,3,00:3:53,Submission (Arm-Triangle Choke),Bantamweight,737a9b78e7d14c8997d10fe9a73137a5,Jerin Valel
4c3d140dfa7544e7b19a8820ea5395c9,2024f5f15d90455a9c66c554cdc059cc,7a4a3ac904d14f90946b5c7e733334c8,Patrick Cummins,0c49d380a6844539b7d67564572fa3dc,Antonio Carlos Jr.,L,Patrick Cummins,False,10,3,00:5:00,Decision (Unanimous),Light Heavyweight,737a9b78e7d14c8997d10fe9a73137a5,Jerin Valel
b034d927a4e44273b6336c73e10ec21b,2024f5f15d90455a9c66c554cdc059cc,464aa469b57e4607983b36f1f525aa61,Rashid Magomedov,8873ad70f9d04fe9a137eb87441c459c,Elias Silverio,L,Rashid Magomedov,False,9,3,00:4:57,TKO (Punches),Lightweight,737a9b78e7d14c8997d10fe9a73137a5,Jerin Valel
a25285e6f799498ebae90f1ab436f5fc,2024f5f15d90455a9c66c554cdc059cc,6a6220c39c75450e9b96289bb9ca27e2,Erick Silva,4b3b7145f8424d1aaa078f625e10d40b,Mike Rhodes,L,Erick Silva,False,8,1,00:1:15,Technical Submission (Arm-Triangle Choke),Welterweight,737a9b78e7d14c8997d10fe9a73137a5,Jerin Valel
4eede11fc89145809e561e3a716091c9,2024f5f15d90455a9c66c554cdc059cc,c12f537f45af4776ad275395ab3fcf03,Daniel Sarafian,259c7437fe224160aa70b56ab7ca6727,Antonio dos Santos Jr.,L,Daniel Sarafian,False,7,2,00:1:01,TKO (Finger Injury),Middleweight,737a9b78e7d14c8997d10fe9a73137a5,Jerin Valel
c0813d1d1d914a0c8f44752e0cd21d5f,2024f5f15d90455a9c66c554cdc059cc,692284b86f0a4c5ca1c6486e2030ddd9,Marcos Rogerio de Lima,6c345d7b3dcf442090fc0493b965d06a,Igor Pokrajac,L,Marcos Rogerio de Lima,False,6,1,00:1:59,TKO (Punches),Light Heavyweight,737a9b78e7d14c8997d10fe9a73137a5,Jerin Valel
e0b737ccb77949f38c7f10b4f10630b4,2024f5f15d90455a9c66c554cdc059cc,7aac6e8e8c004785916df6aab66637bd,Renato Carneiro,cb19b1a0f5c84b589bfd6861dd5922d0,Tom Niinimaki,L,Renato Carneiro,False,5,2,00:3:30,Submission (Rear-Naked Choke),Featherweight,737a9b78e7d14c8997d10fe9a73137a5,Jerin Valel
b834efeb76014f3a94f5e64dbc807a0c,2024f5f15d90455a9c66c554cdc059cc,8508cb4e584749788e982caa12b5e099,Hacran Dias,76d873c5e9be4db9a04693b9e01da625,Darren Elkins,L,Hacran Dias,False,4,3,00:5:00,Decision (Unanimous),Featherweight,737a9b78e7d14c8997d10fe9a73137a5,Jerin Valel
e281588f10a54d53ba185ddee2ecef86,2024f5f15d90455a9c66c554cdc059cc,3aee0aa2cbf0465e9deaba52b4ef4d15,Leandro Issa,7227fc07f4134e5a844910596232e0bc,Yuta Sasaki,L,Leandro Issa,False,3,2,00:4:13,Submission (Neck Crank),Bantamweight,737a9b78e7d14c8997d10fe9a73137a5,Jerin Valel
478d052ed07a4b5f984ad50f8916eb71,2024f5f15d90455a9c66c554cdc059cc,8b5c867477e148519435b11f82585efd,Tim Means,fcb05a94649d44d7adefb6b87f38ca1b,Marcio Alexandre Jr.,L,Tim Means,False,2,3,00:5:00,Decision (Split),Welterweight,737a9b78e7d14c8997d10fe9a73137a5,Jerin Valel
3ffc09704bad42858276b90f87b2881b,2024f5f15d90455a9c66c554cdc059cc,2606d0f7929e4792ac1e05491fefe978,Vitor Miranda,a6c91d4381e945a2becce49e1a02abc0,Jake Collier,L,Vitor Miranda,False,1,1,00:4:59,TKO (Head Kick and Punches),Middleweight,737a9b78e7d14c8997d10fe9a73137a5,Jerin Valel
684a6c281c344dd582bdb98718afe6a1,581b7c9574c24eccba6414bd680ddec8,d5097cc4671249b9b06460de1308e8bf,Junior dos Santos,8ec39ae47ad54b998cc1f904e103b360,Stipe Miocic,L,Junior dos Santos,True,12,5,00:5:00,Decision (Unanimous),Heavyweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
ae43a64a0ff045d38d27a58aa9aaeb05,581b7c9574c24eccba6414bd680ddec8,3377eb69031641879e58fdedf1110c63,Rafael dos Anjos,8814be94c13e449a857939497e168bd1,Nate Diaz,L,Rafael dos Anjos,False,11,3,00:5:00,Decision (Unanimous),161lb Catchweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
5b24d80e6d1543518f941998e69ddc8f,581b7c9574c24eccba6414bd680ddec8,764e794eb34d43fc9420d34121363d59,Alistair Overeem,3495eab7bfbb43bca3a4c7f266710280,Stefan Struve,L,Alistair Overeem,False,10,1,00:4:13,KO (Punches),Heavyweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
d43b6736f197441f81c617ca68970e05,581b7c9574c24eccba6414bd680ddec8,8ed886bb30524b4faaec21ffce59133d,Matt Mitrione,4c4ea3df7d8d4293a0dd7f1856d1b80c,Gabriel Gonzaga,L,Matt Mitrione,False,9,1,00:1:59,TKO (Punches),Heavyweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
f718fafcbd3845feb59a3649d95f2ff8,581b7c9574c24eccba6414bd680ddec8,88f4a1248cdb400185ffd4305285fb82,Joanna Jedrzejczyk,ebfcd51ef3dc49c3b32f8375b7920ca0,Claudia Gadelha,L,Joanna Jedrzejczyk,False,8,3,00:5:00,Decision (Split),Strawweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
8b6df90e8c7444a2b40f16252928e8c4,581b7c9574c24eccba6414bd680ddec8,3e2870db2042449abd063db124d73aea,John Moraga,cd2ce97787a74d3ca88ad07fdeee4d10,Willie Gates,L,John Moraga,False,7,3,00:4:06,Submission (Rear-Naked Choke),Flyweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
5d08b4d086564ca8a5111c8316491b22,581b7c9574c24eccba6414bd680ddec8,3cfc1ef7602f4626828dd50c17be9404,Ben Saunders,836539f28a4f4dc1a70c8a2dd439bee7,Joe Riggs,L,Ben Saunders,False,6,1,00:0:57,TKO (Neck Injury),Welterweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
068e4c8a2f634e1a8388c5ff56f1dcb8,581b7c9574c24eccba6414bd680ddec8,919c0640e9db4910baca8a79189bb11f,Drew Dober,fda4973ff2d144bab485af34e717828d,Jamie Varner,L,Drew Dober,False,5,1,00:1:52,Submission (Rear-Naked Choke),Lightweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
b5e02e5928d14f4b8c92478841721451,581b7c9574c24eccba6414bd680ddec8,c0b310ed36a14dd2bb907ca1236f7ab7,Bryan Barberena,348a7e75f19a400a8d2c11ed4b086858,Joe Ellenberger,L,Bryan Barberena,False,4,3,00:3:24,TKO (Punches),Lightweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
